dates,ID,content,rt,like
2022-08-31,John Legere@JohnLegere,"Pray for the city of Jackson, Mississippi as the city is dealing with a terrible, indefinite water crisis! 
https://cnn.com/2022/08/30/us/jackson-water-system-failing-tuesday/index.html…",20,69
2022-08-31,John Legere@JohnLegere,"Who let the dogs out? Well… a man in San Antonio freed over 150 dogs from an animal shelter before stealing a van to make his escape. 
https://mysanantonio.com/news/local/article/dogs-freed-texas-shelter-17404703.php…",8,46
2022-09-01,John Legere@JohnLegere,"Great news for rideshare safety! @Uber now allows you to connect with a safety rep if you feel nervous on your trip. Long overdue?
https://cnn.com/2022/08/30/tech/uber-safety-update/index.html…",6,68
2022-09-01,John Legere@JohnLegere,Need weekend plans? National Cinema Day is being celebrated on Sept. 3rd with $3 movie tickets!,12,49
2022-09-01,John Legere@JohnLegere,Namaste! September is #NationalYogaMonth. What’s your favorite exercise?,3,59
2022-09-01,John Legere@JohnLegere,"Everyone brings style to a @Harry_Styles concert, even dads! Maybe I need my daughters to style me?",,15
2022-09-01,John Legere@JohnLegere,Twitter Blue is on the way! Are you willing to pay to edit your tweets?,5,23
2022-09-09,John Legere@JohnLegere,We love to celebrate a good boy! Congrats Eebbers on a restful retirement from the @TSA!,2,59
2022-09-09,John Legere@JohnLegere,"YouTube is taking a new step forward in the world of education, making some of its educational content ad-free. What are you learning from @YouTube?",7,38
2022-09-09,John Legere@JohnLegere,Great day Golfing  and honoring #VFW … thank you to #CopakeCountruClub and #JonUrban for hosting an amazing event!,4,56
2022-09-10,John Legere@JohnLegere,It’s CORN! The kid behind the popular TikTok sound is officially the corn-bassador of South Dakota! Congrats Tariq!,15,163
2022-09-10,John Legere@JohnLegere,Any guesses who this movie star is and what year was this? (The amazing fashion was very forward  looking!) #Guesswho,5,234
2022-09-10,John Legere@JohnLegere,We may be seeing some extra air traffic in New York City soon. What do you think of United Airlines' move?,9,40
2022-09-10,John Legere@JohnLegere,It’s back to school for Uvalde students. Hoping they continue to find ways to comfort all those affected.,15,116
2022-09-12,John Legere@JohnLegere,There were so many trailers and announcements at Disney’s D23 conference this weekend! What are you excited to see?,1,18
2022-09-12,John Legere@JohnLegere,"It’s TV’s biggest night tonight! Who’s going to win? 

https://cnn.com/2022/09/11/entertainment/emmys-2022-preview/index.html…",,14
2022-09-12,John Legere@JohnLegere,Someone sent me this flashback that they saw in a T-Mobile store today… this is truer than ever…(and you never know who you are setting an example for) #CustomersRule #ALLCuatomers,4,88
