dates,ID,content,rt,like
2023년 6월 6일,Elon Musk@elonmusk,On now,6.2천,5.4만
2023년 6월 6일,Elon Musk@elonmusk,An example of great interaction between brands  @McDonalds @AXE,9.3천,11만
2023년 6월 4일,Elon Musk@elonmusk,Hosting @RobertKennedyJr’s upcoming Space,1.3만,7.6만
2023년 6월 4일,Elon Musk@elonmusk,Congrats Tesla Plaid racing team!,6천,6.5만
2023년 6월 4일,Elon Musk@elonmusk,From SJM,1.2만,12만
2023년 6월 2일,Elon Musk@elonmusk,Let that sink in,1.9만,19만
2023년 6월 2일,Elon Musk@elonmusk,X,1.5만,14만
2023년 6월 2일,Elon Musk@elonmusk,Insane,3만,15만
2023년 6월 2일,Elon Musk@elonmusk,Every parent should watch this,14만,49만
2023년 5월 20일,Elon Musk@elonmusk,Great statement by @votetimscott!,1.8만,12만
2023년 5월 20일,Elon Musk@elonmusk,One hell of a plasma beam!,2만,23만
2023년 5월 19일,Elon Musk@elonmusk,I have spaceships,3.1만,36만
2023년 5월 19일,Elon Musk@elonmusk,AI ,1.8만,19만
2023년 5월 19일,Elon Musk@elonmusk,,1.3만,6.8만
2023년 5월 19일,Elon Musk@elonmusk,I hope this platform increasingly brings you joy & elucidation,1.9만,21만
2023년 5월 19일,Elon Musk@elonmusk,Walter is incredibly thorough in his research. Highly recommend his other books!,2.9천,2.8만
2023년 5월 19일,Elon Musk@elonmusk,Happens a lot,3.1만,35만
2023년 5월 19일,Elon Musk@elonmusk,Was the Internet Archive manipulated for nepotistic reasons?,2천,1.1만
2023년 5월 10일,Elon Musk@elonmusk,"Also, which kind of bat – fruit eating bat or insect eating bat ?",1.3만,17만
2023년 5월 10일,Elon Musk@elonmusk,Congratulations Tesla Texas Team!!,4.6천,6만
2023년 5월 10일,Elon Musk@elonmusk,"With latest version of app, you can DM reply to any message in the thread (not just most recent) and use any emoji reaction. 

Release of encrypted DMs V1.0 should happen tomorrow. This will grow in sophistication rapidly. The acid test is that I could not see your DMs even if…",2.8만,17만
2023년 5월 10일,Elon Musk@elonmusk,"On this platform, unlike the one-way street of broadcast, people are able to interact, critique and refute whatever is said. 

And, of course, anything misleading will get @CommunityNotes. 

I also want to be clear that we have not signed a deal of any kind whatsoever. Tucker is…",4만,29만
2023년 5월 10일,Elon Musk@elonmusk,Yup,3.7천,4.1만
2023년 5월 10일,Elon Musk@elonmusk,"Trust nothing, not even nothing",6만,35만
2023년 5월 10일,Elon Musk@elonmusk,Massive public manipulation,1만,5.1만
2023년 5월 10일,Elon Musk@elonmusk,WhatsApp cannot be trusted,4.9만,26만
2023년 4월 30일,Elon Musk@elonmusk,Home,2만,34만
2023년 4월 30일,Elon Musk@elonmusk,"Rolling out next month, this platform will allow media publishers to charge users on a per article basis with one click.

This enables users who would not sign up for a monthly subscription to pay a higher per article price for when they want to read an occasional article.…",1.6만,12만
2023년 4월 30일,Elon Musk@elonmusk,"Major software upgrades underway across the board. 

Encrypted DMs & other DM upgrades rolling out this week.",4.3천,3.2만
2023년 4월 30일,Elon Musk@elonmusk,"Support content creators around the world in near & far away places!

For many this represents a vital source of income & enables them to put more time into creating great content for you.",3.9천,2.8만
2023년 4월 29일,Elon Musk@elonmusk,I propose the lmfao test for AI,7.3천,9.2만
2023년 4월 29일,Elon Musk@elonmusk,"About to do Falcon Heavy risk review. I love that rocket, but it’s scary. So many state changes post liftoff.",6.1천,9.2만
2023년 4월 29일,Elon Musk@elonmusk,On @billmaher show tonight,5.8천,7.4만
2023년 4월 29일,Elon Musk@elonmusk,"Content creators can now enable subscriptions to their text, pics & video worldwide on this platform!",6.6천,4.2만
2023년 4월 27일,Elon Musk@elonmusk,The data with which the Federal Reserve is making decisions has too much latency,1.2만,13만
2023년 4월 27일,Elon Musk@elonmusk,"Met with @SenSchumer and many members of Congress about artificial intelligence regulation today.

That which affects safety of the public has, over time, become regulated to ensure that companies do not cut corners. 

AI has great power to do good and evil. Better the former.",1.1만,9.5만
2023년 4월 25일,Elon Musk@elonmusk,Verified accounts are now prioritized,2.6만,28만
2023년 4월 25일,Elon Musk@elonmusk,"Sometimes, when you learn about something, you think you have it",1만,10만
2023년 4월 25일,Elon Musk@elonmusk,The collective mind that is this platform needs more signal & less noise,1.1만,10만
2023년 4월 25일,Elon Musk@elonmusk,"Censor not, lest ye be censored",1.8만,17만
2023년 4월 25일,Elon Musk@elonmusk,Or maybe just X,6.5천,6.6만
2023년 4월 25일,Elon Musk@elonmusk,"We’re rapidly improving transparency & fairness on this platform, but there is still a lot of work to do",6.7천,5.8만
2023년 4월 20일,Elon Musk@elonmusk,10 minutes to launch,9천,8.6만
