dates,ID,content,rt,like
1월 1일,John Legere@JohnLegere,"Happy New Year from BED! I wish you all a very healthy, happy and peaceful new year, and I hope you have and find and give love and happiness to others and help as many people as you can. Do more In 24, especially as it relates to helping and loving others. I will!",18,251
2023년 12월 31일,John Legere@JohnLegere,Thanks for all of the birthday wishes for @christinalegere! We had a blast celebrating! Well...more like a smash! ,5,133
2023년 12월 31일,John Legere@JohnLegere,"Everyone help me wish a very happy birthday to my wonderful daughter, @christinalegere!",21,315
2023년 12월 31일,John Legere@JohnLegere,What a way to end the year! Gives me a little hope for the 2024 market.,7,78
2023년 12월 30일,John Legere@JohnLegere,Congrats to Francoise Bettencourt to be the first woman to reach $100 Billion!,3,72
2023년 12월 30일,John Legere@JohnLegere,Happy last Friday of 2023! What work are you getting done to set you up for the start of the new year next week? I know I’m getting ready for a great weekend with my girls.,4,87
2023년 12월 29일,John Legere@JohnLegere,"Jobless claims increased toward the end of the year. Unfortunately, no surprise due to the several layoffs we’ve seen, but I’m hoping as the new year starts, we’ll begin to see those claims lower again.",3,42
2023년 12월 29일,John Legere@JohnLegere,All eyes are on the S&P 500 this morning as the index inched closer to an all-time high. Definitely an exciting time to be watching the markets.,2,45
2023년 12월 28일,John Legere@JohnLegere,"You know me, ever the optimist and that will continue into 2024. I like to think that things will get a little better for our economy in the coming months.",2,115
2023년 12월 28일,John Legere@JohnLegere,Donald Trump WILL remain on the ballot in Michigan for the coming election season. I’m sure stories like this are only going to ramp up as we enter the new year and a new presidential race.,2,29
2023년 12월 27일,John Legere@JohnLegere,"Crypto has been seeing a big comeback the past few weeks and I am thrilled to see it! Now that some of the legal drama has calmed down, we’ll see a new surge in 2024.",3,48
2023년 12월 14일,John Legere@JohnLegere,"*jingle jingle* Do you hear that? It sounds like…#JingleBellJohn!
I’m THRILLED to announce I will start clearing lists and checking them twice next week as we countdown to Christmas! The first winners will be announced on 12.18!",254,733
2023년 12월 13일,John Legere@JohnLegere,"Hasbro has become the latest company to announce layoffs, saying they’ve noticed a decline in toy sales. I don’t look at the toy shelf often anymore (except for Batman), but have you all noticed a slowdown?",5,58
2023년 12월 13일,John Legere@JohnLegere,"The Core CPI numbers are out and things look like they are slowing down. This is a promising sign for consumers in the new year.
https://cnbc.com/2023/12/12/cpi-inflation-report-november-2023.html…",5,38
2023년 12월 12일,John Legere@JohnLegere,"Well, Alex Jones came back onto X this weekend. How are we feeling? Excited? Nervous? Curious?",6,92
2023년 12월 12일,John Legere@JohnLegere,"Still over here in Boston and I need to know…where’s the best place to get a cup of coffee? Because I have a lot to do today!
#MondayMotivation",2,37
2023년 12월 11일,John Legere@JohnLegere,"I love seeing technology revolutionize how we treat life-threatening diseases like Sickle Cell! While it’s not perfect, it’s certainly a step in the right direction. Now, let’s find a cure for cancer!",6,51
2023년 12월 10일,John Legere@JohnLegere,"As we get further into the holiday season and closer to the new year, everyone is talking about the next big thing customers will want. Do yourself a favor. Ask your customers what they want! Don’t just follow the trends. #SundayInspiration",7,70
2023년 12월 10일,John Legere@JohnLegere,"The EU officially announced they have their first set of AI regulations yesterday. However, they won’t take effect until 2025. Glad to see the world accepting that we are definitely in the AI Age!",2,35
2023년 12월 10일,John Legere@JohnLegere,"So now there’s another subscription tier for X: Premium+! How many levels does that make now? I am curious about Grok, though. Are you going to try it?",,35
2023년 12월 9일,John Legere@JohnLegere,Hunter Biden has officially been indicted on federal tax charges in California. This comes after a plea deal and charges earlier this year. 2023 has not been kind to Hunter.,6,33
2023년 12월 9일,John Legere@JohnLegere,The jobs report is out and the market is looking strong! Unemployment is declining and we saw many more jobs added to the market than was expected. A great way to head into the end of the year.,5,64
2023년 12월 8일,John Legere@JohnLegere,"New jobs report coming out tomorrow! I'm not looking for much change, with hiring typically slowing down toward the end of the year. Who knows, though, maybe the workers returning from their strikes will cause a surprise surge. Interested to see. #ThursdayThoughts",1,25
2023년 12월 8일,John Legere@JohnLegere,"What did everyone think of the GOP debate last night? With just a few more months til the primaries, we’re starting to get down to the wire. At least the stage was a lot less crowded.",,9
2023년 12월 7일,John Legere@JohnLegere,Congratulations to @sama for being Time Magazine’s CEO of the Year! Well deserved after an incredible year of innovation with OpenAI.,2,28
2023년 12월 7일,John Legere@JohnLegere,"“I think the greater responsibility, in terms of morality, is where leadership begins.”
RIP Norman Lear",6,31
2023년 12월 6일,John Legere@JohnLegere,Not a bad view for a Tuesday! #TuesdayVibes,3,190
2023년 11월 24일,John Legere@JohnLegere,Taking a minute out of my holiday to wish you all a wonderful Thanksgiving today!,9,137
2023년 11월 23일,John Legere@JohnLegere,"With all the chaos and drama the past few days between Binance, OpenAI, and even here on X, I could not be happier for the holiday tomorrow. #WednesdayThoughts",2,32
2023년 11월 23일,John Legere@JohnLegere,"What a chaotic week at OpenAI! Sam Altman is back in, but I'm curious about how that first day back will go after everything.",5,20
2023년 11월 22일,John Legere@JohnLegere,"Oh, thank God! Glad to know Snoop hasn’t changed. It's a great way to launch his partnership with Solo Stove, though.
https://cnn.com/2023/11/20/entertainment/snoop-explains-going-smokeless/index.html…",,31
2023년 11월 22일,John Legere@JohnLegere,"And this is why I’m such a big believer in the transition process. If you’ve transitioned out of a company, you must trust the new leadership and move on to the next opportunity.",,23
2023년 11월 21일,John Legere@JohnLegere,"Some #MondayMotivation for you all this week: Remember, it’s a holiday week! Work a bit today and tomorrow, then enjoy the break.",3,42
2023년 11월 21일,John Legere@JohnLegere,Microsoft wasted no time in getting Sam Altman and the many workers of OpenAI who left with him onto their payroll. This will definitely shift the AI game over the next few months.,10,63
2023년 11월 20일,John Legere@JohnLegere,"No matter what you think about climate change, I think it’s vital to at least prepare for how business will change with the environment. Always plan ahead!",2,26
2023년 11월 19일,John Legere@JohnLegere,Just in time for Thanksgiving!,3,13
2023년 11월 19일,John Legere@JohnLegere,"In a surprising turn of events, Sam Altman is out as CEO at OpenAI after practically being the face of the AI movement for the last year. Will be watching this company and Altman to see what come next.",1,28
2023년 11월 18일,John Legere@JohnLegere,Getting ready for a relaxing weekend before the hectic holiday week next week. What are you all doing? #FridayVibes,3,27
2023년 11월 18일,John Legere@JohnLegere,Snoop is giving up smoking weed? I hope everything is okay and it’s the best move for him and his family.,1,32
2023년 11월 17일,John Legere@JohnLegere,"Well, I’m not using eye drops for a while. As everything gets cooler and dryer, it’s important for all consumers to know about this recall.",2,20
2023년 11월 17일,John Legere@JohnLegere,"A new era of Fox News has officially begun! Curious to see how Lachlan Murdoch differs from his father and the changes he’ll bring to the network.
https://cnn.com/2023/11/15/media/rupert-murdoch-steps-down-reliable-sources/index.html…",3,11
2023년 11월 16일,John Legere@JohnLegere,"Being Batman myself, I’m thrilled to see Batkid all grown up and healthy!",6,70
2023년 11월 16일,John Legere@JohnLegere,"What is going on over on Capital Hill? Senators picking fights with Teamsters! Are we in middle school?
https://cbsnews.com/news/markwayne-mullin-fight-teamsters-president-sean-obrien-senate-hearing/#:~:text=Washington%20%E2%80%94%20Republican%20Sen.%20Markwayne%20Mullin,a%20Senate%20hearing%20on%20Tuesday….",3,67
2023년 11월 15일,John Legere@JohnLegere,I think it’s too early for Christmas  decorations what do you think?,5,113
2023년 11월 4일,John Legere@JohnLegere,"Thanks to AI, we have one last Beatles song in the world. It sounds fantastic!! Will have to add it to my running playlist.",3,72
2023년 11월 4일,John Legere@JohnLegere,It’s Marathon weekend here in New York! Is anyone running this year? I’ll see you near the finish line.,,39
2023년 11월 3일,John Legere@JohnLegere,In honor of coming @nycmarathon here is a #TBT to the year that my leg completely cramped and froze with a half mile left to go and I had to limp to the finish line with a good time but an even greater pain,2,72
2023년 11월 3일,John Legere@JohnLegere,"A big merger is looking to shake up the theme park industry, with Six Flags and Cedar Fair coming together in an $8 Billion deal. Excited to see what this new this will merger could create.  
https://cnn.com/2023/11/02/investing/six-flags-cedar-fair-merging/index.html…",7,40
2023년 11월 3일,John Legere@JohnLegere,Not going to let this chilly weather keep me from training. Who else is planning to run in the #BostonMarathon2024?!,5,16
2023년 11월 2일,John Legere@JohnLegere,Andy can we talk? @AndyUnanue @aua_equity,4,12
2023년 11월 2일,John Legere@JohnLegere,"So, what is this app supposed to be now? Social media? Finance? Apparently, Elon wants it to be EVERYTHING!",7,35
2023년 11월 2일,John Legere@JohnLegere,"Only two months left in 2023! No matter what your goals for the end of the year, start pushing towards those goals now before the holidays get in your way.",8,66
2023년 11월 1일,John Legere@JohnLegere,"Wishing all of you a wonderful, spooky, and safe #Halloween night!",5,81
2023년 11월 1일,John Legere@JohnLegere,"This could possibly be a good way to combat misinformation, but only time will tell if it actually works.",3,19
2023년 10월 31일,John Legere@JohnLegere,Is anyone else excited to see what Apple has in store for us at the #AppleEvent tonight?,1,75
2023년 10월 31일,John Legere@JohnLegere,I’ve been trying to wrap my head around this all weekend and it still doesn’t feel real. He was definitely a friend to all of us. RIP Matthew Perry,13,153
2023년 10월 30일,John Legere@JohnLegere,"Some #SundayMotivation for you all today: learn from what scares you because it will teach you more than you think, especially when it comes to doing business.",7,50
2023년 10월 30일,John Legere@JohnLegere,"There are so many new subscriptions on this app, that I’m beginning to lose track. Which one am I supposed to be on again?",9,35
2023년 10월 29일,John Legere@JohnLegere,Who else is watching the World Series? Who are you cheering on?,,20
2023년 10월 29일,John Legere@JohnLegere,"I think we can all rest easier knowing we’re safe from this guy.
https://independent.co.uk/news/world/americas/maine-shooting-shooter-caught-dead-robert-card-latest-b2437512.html…",9,139
2023년 10월 28일,John Legere@JohnLegere,Who has that Spooky #FridayFeeling on this Halloween weekend? What are you all up to?,6,23
2023년 10월 28일,John Legere@JohnLegere,"What are you up to, Joe? There might be a chance that new AI regulation coming from the White House could also impact the crypto game. I want to see these regulations before I make any judgments, but I will keep a close eye on it.",6,26
2023년 10월 16일,John Legere@JohnLegere,Who on here is receiving shares of ad revenue here on X as part of premium? I want to hear your thoughts and experience with it.,4,22
2023년 10월 15일,John Legere@JohnLegere,What kind of apps would you want in your car? Because GM is starting to develop them.,8,24
2023년 10월 15일,John Legere@JohnLegere,Nothing better than a fall run on country roads … agree?,10,161
2023년 10월 15일,John Legere@JohnLegere,"Are you watching the eclipse? I’m on the East Coast, so I might not get a good shot. Send me some pictures, West Coast!",3,81
2023년 10월 14일,John Legere@JohnLegere,"Wishing everyone a wonderful, restful, and safe weekend.",7,134
2023년 10월 14일,John Legere@JohnLegere,"Yes! Happy to see healthcare workers getting a deal and getting back to work.
https://cnn.com/2023/10/13/business/kaiser-permanente-strike-deal-reached/index.html…",1,27
2023년 10월 13일,John Legere@JohnLegere,"Good news for those of you collecting Social Security. Benefits are officially going up!  Bad news: it probably not as much as you hoped. 
https://cnn.com/2023/10/12/politics/social-security-increase-benefits-cola/index.html…",3,34
2023년 10월 13일,John Legere@JohnLegere,"CPI numbers are in and prices are up. A little worried as we get closer to the holiday shopping season but hopefully things won’t get too much higher for the basic consumer. 
https://cnbc.com/2023/10/12/cpi-september-2023.html…",1,23
2023년 10월 12일,John Legere@JohnLegere,"Keeping a close eye on this OOFOS competitor. Birkenstocks made a huge splash on the Stock Exchange today. 
https://cnn.com/2023/10/10/business/nightcap-birkenstock/index.html…",2,18
2023년 10월 12일,John Legere@JohnLegere,"So, we got the inflation data this morning. A little higher than expected, but still staying positive as we get closer to the end of the year. #WednesdayThought
https://cnbc.com/2023/10/11/ppi-september2023-.html…",2,16
2023년 10월 11일,John Legere@JohnLegere,"Today is World Mental Health Day! While it’s important to be dedicated to your work and find success, none of it is worth your mental health. Make sure to also take care of yourself.",22,103
2023년 10월 11일,John Legere@JohnLegere,"I’ve seen a lot about the Israeli conflict the past few days from both sides. I want to be clear that no matter the side of this conflict, there’s no doubt this is a horrible, ongoing tragedy. Will be watching this conflict closely as it continues.",,21
2023년 10월 10일,John Legere@JohnLegere,"AI is a top investment priority for CEOs across the tech space. No surprise there. Excited to see what they come up with though, outside of voice changers and prompts. How can AI be used to empower the way we work?",3,23
2023년 10월 10일,John Legere@JohnLegere,"In case you missed it, there are two government holidays happening today. I’m curious about which one you’re celebrating. Indigenous People’s Day, Columbus Day, or is it just another bank holiday?",3,47
2023년 10월 9일,John Legere@JohnLegere,"“Thoughts and dreams don’t die. Belief in freedom and justice does not perish with imprisonment, torture or even death and tyranny do not prevail over freedom.” #SundayMotivation from the 2023 Noble Peace Prize Winner, Narges Mohammadi",5,37
2023년 10월 9일,John Legere@JohnLegere,"Congratulations to Kelvin Kiptum for setting the world record in the marathon today at the Chicago marathon in a time of 2:00:35, yes 2 hours and 35 seconds with a second half of 59:47!!!",17,158
2023년 10월 9일,John Legere@JohnLegere,Getting ready for another great week ahead!,6,123
2023년 9월 28일,John Legere@JohnLegere,"Writers are going back to work in Hollywood after nearly 150 days on strike! Now, eyes turn to SAG/AFTRA.",6,44
2023년 9월 27일,John Legere@JohnLegere,"I haven’t heard the term net neutrality in a while, but it’s back in the news as the FCC cracks down on internet providers slowing down access to certain sites. 
https://cnn.com/2023/09/26/tech/fcc-net-neutrality-internet-providers/index.html…",6,31
2023년 9월 27일,John Legere@JohnLegere,"Some #TuesdayThoughts. I shared this on Threads yesterday. Felt I should share it here, too. Know your market…as in, understand your customer. When in doubt, ask your customers what they want and then give it to them. Don’t be shocked if they love it! Then repeat.",2,16
2023년 9월 26일,John Legere@JohnLegere,Wishing all of my Jewish friends a blessed Yom Kippur today!,6,63
2023년 9월 26일,John Legere@JohnLegere,Anyone else excited to see Usher at next year’s halftime show? Going to be a great show!,,38
2023년 9월 25일,John Legere@JohnLegere,"Have you gotten the iPhone 15 yet? Or are you waiting for the next one?
https://cnn.com/2023/09/22/tech/apple-iphone-15-release/index.html…",3,20
2023년 9월 25일,John Legere@JohnLegere,I mean…is anyone really calling it X or are you still calling it Twitter?,17,214
2023년 9월 25일,John Legere@JohnLegere,"I’m Just curious….am I the only person that loves to run  in the rain?  (…and yes, right through puddles )",5,113
2023년 9월 24일,John Legere@JohnLegere,It’s the first day of fall! What is your favorite part of the season? I personally can’t wait for it to cool off.,8,96
2023년 9월 23일,John Legere@JohnLegere,"This strike looks like it’s going to get a lot bigger before it gets better. 
https://cnn.com/2023/09/22/business/auto-workers-strike-expands/index.html…",3,27
2023년 9월 23일,John Legere@JohnLegere,TikTok might be teaming up with Google’s search engine to improve its capabilities in the future. Is it just me or does it feel a lot less likely that TikTok will ever be fully banned?,6,20
2023년 9월 23일,John Legere@JohnLegere,"We’re getting a report about Justice Thomas every few weeks now. What are the next steps? When is something going to be done about this? 
https://cnn.com/videos/politics/2023/09/22/propublica-justice-clarence-thomas-secret-events-koch-network-justin-elliot-cnntm-vpx.cnn…",13,69
2023년 9월 22일,John Legere@JohnLegere,"Hope to hear some good news in the next few days so Hollywood can get back to work! 
https://cnn.com/2023/09/20/media/hollywood-studios-writers-resume-negotiations/index.html…",1,19
2023년 9월 22일,John Legere@JohnLegere,"This is not something I thought I’d see today. Robert Murdoch, the infamous chairman of Fox News, will soon be retiring. How will this shape the future of Fox News? 
https://cnbc.com/2023/09/21/rupert-murdoch-steps-down-as-chairman-of-fox-and-news-corp.html…",4,20
2023년 9월 21일,John Legere@JohnLegere,"Come on Fedwatchers and Equity markets! Really? Every time… excitement, predictable Fed action and comments, market decline…and gradual “it wasn’t so bad” to follow…. Why every time :)",6,66
2023년 9월 21일,John Legere@JohnLegere,I guess people like to know what’s in their food and they are definitely making noise about it.,11,70
2023년 9월 21일,John Legere@JohnLegere,The Fed has announced the results of their latest discussion today and it looks like we’re having a reprieve this month when it comes to the interest rates. No big hikes right now as we head into Q4. Hoping it stays that way.,5,32
2023년 9월 9일,John Legere@JohnLegere,Wishing The Boss a speedy recovery!,1,38
2023년 9월 9일,John Legere@JohnLegere,First the cut back on oil production and now this strike! Not looking good for holiday gas prices. ​,10,28
2023년 9월 8일,John Legere@JohnLegere,It’s almost the end of the week! What are your biggest business takeaways so far for September?,2,32
2023년 9월 8일,John Legere@JohnLegere,"More and more people are joining the gig economy, but there’s no real protection for them. Curious to see if the risk is worth it or if someone is going to come along to fill the gap.",2,12
2023년 9월 7일,John Legere@JohnLegere,"Happy Birthday, Google!",4,45
2023년 9월 7일,John Legere@JohnLegere,"Not the best start for the day at the stock market, but we’re only halfway through the week. I'm hoping to see more stocks going up by the end of the week.",1,14
2023년 9월 6일,John Legere@JohnLegere,This strike in Hollywood is only going to get worse for the big production companies. Warner/Discovery alone is seeing a big hit despite the Barbie summer. Where’s the deal?,1,27
2023년 9월 6일,John Legere@JohnLegere,Keep an eye on the gas pumps over the next few weeks. Looking like oil production is going to be cut once again.,15,53
2023년 9월 5일,John Legere@JohnLegere,"Wishing you all a restful, fun Labor Day today! What are you up to today?",6,193
2023년 9월 5일,John Legere@JohnLegere,"This is why I’m always happy to do #JohnClearMyList every year! This year, I bought over 650 books, 200 packs of pencils & pens, 140 games, and 150 packs of snacks. Plus, some tech, classroom decor, and LOTS of stickers. Help our teachers! 
https://cnn.com/2023/09/02/business/teachers-back-to-school-spending/index.html…",38,349
2023년 9월 5일,John Legere@JohnLegere,"Wishing you all a restful, fun Labor Day today! What are you up to today?",4,135
2023년 9월 4일,John Legere@JohnLegere,How much would you pay not to have ads on your social media?,2,30
2023년 9월 3일,John Legere@JohnLegere,"With all of these lists the past month, I haven’t really checked in on you all lately. How are you all doing here on X?",4,158
2023년 9월 3일,John Legere@JohnLegere,"DeSantis, strikes, and now Spectrum. Looks like Disney has problems on multiple fronts.",6,29
2023년 9월 3일,John Legere@JohnLegere,What a great way to kick off the month and the coming fall season!,1,13
2023년 9월 2일,John Legere@JohnLegere,Sad to see this one. RIP Jimmy Buffett,11,149
2023년 8월 21일,John Legere@JohnLegere,I like this idea! Definitely helpful if you forget your wallet. Would you use a digital ID?,7,61
2023년 8월 21일,John Legere@JohnLegere,"Can you believe we’re going into week 4 of #JohnClearMyList? Let’s clear the lists for some amazing teachers!! Congrats to John, a 6-12 Theater& Choir Teacher from Seaford, DE, and Sara, a High School History Teacher from Milledgeville, GA!! I’m clearing your lists!",50,382
2023년 8월 20일,John Legere@JohnLegere,It’s getting a lot hard to block the people you don’t want to hear from on this app. How do you feel about this new development?,6,70
2023년 8월 20일,John Legere@JohnLegere,"Great start to the weekend! Let’s clear the lists for some amazing teachers!! Congrats to Lynn, a Special Education Teacher from RoundLake Heights, IL, and Ashley, an Emotional Impairment Teacher from Pellston, MI!! I’m clearing your lists! #JohnClearMyList",37,324
2023년 8월 19일,John Legere@JohnLegere,"After some controversy surrounding Target earlier in the second quarter, Walmart was bounding past the other competitors. Interested to see how this continues throughout the year as we get closer to the holidays. 
https://cnn.com/2023/08/17/investing/walmart-q2-earnings/index.html…",1,38
2023년 8월 19일,John Legere@JohnLegere,"Brace yourselves, CA! Praying everyone stays safe from this coming storm.",9,75
2023년 8월 19일,John Legere@JohnLegere,"Happy Friday!! Let’s clear the lists for some amazing teachers!! Congrats to Amanda, a 3rd Grade Teacher from Ripon,WI, and Beth, a High School Science Teacher from Holbrook, AZ near Navajo Nation!! I’m clearing your lists!",30,383
2023년 8월 18일,John Legere@JohnLegere,"This deal could be huge for retail in the South as Winn Dixie slowly fades away from the popular Aldi brand. Those of you in the South, how do you feel about this transition? 
https://cnn.com/2023/08/16/investing/aldi-buys-winn-dixie/index.html…",3,24
2023년 8월 18일,John Legere@JohnLegere,"So many lists, so little time! Can you believe we’re over halfway through #JohnClearMyList?! Congrats to Alondra, a Special Education Teacher from Keizer, OR, and Sarah, a 4th Grade Teacher from Urbandale, IA!! I’m clearing your lists!",44,343
2023년 8월 17일,John Legere@JohnLegere,"It was a BIG summer for movies this year, but can it be sustained?  What do you think?",2,35
2023년 8월 17일,John Legere@JohnLegere,"Halfway through week 3, and just get more excited with every list! Let’s clear some more lists! Congrats to Hannah, a 4th Grade Teacher from Grundy, VA, and Erika, a 1st Grade Teacher from Lidgerwood, ND!! I’m clearing your lists! #JohnClearMyList",36,372
2023년 8월 5일,John Legere@JohnLegere,"It’s the end of our first week of #JohnClearMyList and it’s been a great one! To round it out, congrats to Kasey, a 4th Grade ELA Teacher from Albany, NY and Drew, a 4th Grade Teacher from Buffalo, NY!! I’m clearing your lists!",45,562
2023년 8월 4일,John Legere@JohnLegere,"So…it’s Bed, Bath, and Beyond…but it’s not Bed, Bath, and Beyond because it’s Overstock. Does this confuse all of you as consumers? 
https://cnn.com/2023/08/01/business/bed-bath-beyond-relaunch/index.html…",5,92
2023년 8월 4일,John Legere@JohnLegere,"It’s about time they got back to the table! Hoping both parties come to a good deal that gets artists paid and back to work. 
https://cnn.com/2023/08/02/business/writers-strike-negotiations-resume/index.html…",5,69
2023년 8월 4일,John Legere@JohnLegere,"We’re almost at the end of our first week of #JohnClearMyList! Congrats to Andrea, a 5th Grade Teacher from Kansas City, KS and Jose, a High School Spanish Teacher from Victorville, CA!! I’m clearing your lists!",62,668
