Date,Open,High,Low,Close,Adj Close,Volume
2024-01-03,17.410000,17.709999,17.299999,17.590000,16.698011,532600
2024-01-04,17.650000,18.000000,17.420000,17.930000,17.020771,593300
2024-01-05,17.930000,18.100000,17.660000,17.740000,16.840405,653500
2024-01-08,17.900000,18.379999,17.600000,17.980000,17.068233,583800
2024-01-09,18.000000,18.110001,17.830000,17.910000,17.001785,321600
2024-01-10,17.900000,18.049999,17.299999,17.350000,16.470182,608900
2024-01-11,17.469999,17.480000,17.000000,17.120001,16.251846,469000
2024-01-12,17.260000,17.309999,17.030001,17.110001,16.242353,319200
2024-01-16,17.540001,18.080000,17.209999,17.870001,16.963814,1053400
2024-01-17,17.900000,18.129999,17.639999,17.950001,17.039757,728600
2024-01-18,18.100000,18.299999,17.570000,17.730000,16.830912,670500
2024-01-19,18.000000,18.000000,17.309999,17.500000,16.612576,557700
2024-01-22,17.500000,17.700001,17.379999,17.610001,16.716999,554800
2024-01-23,17.600000,17.799999,17.510000,17.690001,16.792942,339700
2024-01-24,17.610001,17.940001,17.580000,17.639999,16.745476,412100
2024-01-25,17.650000,18.000000,17.520000,17.920000,17.011278,466800
2024-01-26,17.920000,18.110001,17.780001,17.809999,16.906855,570100
2024-01-29,17.820000,17.959999,17.610001,17.639999,16.745476,453600
2024-01-30,17.680000,18.190001,17.450001,18.160000,17.239107,619900
2024-01-31,18.250000,18.850000,18.170000,18.250000,17.324543,941000
2024-02-01,18.590000,18.760000,18.270000,18.590000,17.647303,489800
2024-02-02,18.570000,18.760000,18.320000,18.389999,17.457443,483700
2024-02-05,18.500000,18.680000,18.219999,18.620001,17.675781,552200
2024-02-06,18.760000,18.850000,18.400000,18.790001,17.837160,388100
2024-02-07,18.950001,18.950001,18.430000,18.639999,17.694765,356600
2024-02-08,18.520000,19.410000,18.520000,19.280001,18.302313,668900
2024-02-09,19.430000,19.510000,18.930000,19.110001,18.140934,379100
2024-02-12,19.200001,19.450001,19.100000,19.330000,18.349777,451700
2024-02-13,19.500000,20.129999,19.379999,19.940001,18.928844,1014400
2024-02-14,20.500000,20.889999,20.260000,20.340000,19.308559,911400
2024-02-15,20.700001,21.480000,20.600000,20.990000,19.925598,1065800
2024-02-16,21.330000,21.530001,20.870001,21.219999,20.143934,813200
2024-02-20,21.450001,22.590000,21.410000,21.540001,20.447708,1602100
2024-02-21,21.740000,21.830000,18.570000,19.520000,18.530142,2653400
2024-02-22,19.600000,20.250000,19.469999,19.770000,18.767464,736700
2024-02-23,19.850000,19.950001,19.330000,19.840000,18.833914,453900
2024-02-26,19.900000,19.950001,19.139999,19.150000,18.178904,783800
2024-02-27,19.190001,19.379999,19.110001,19.320000,18.340282,554400
2024-02-28,19.150000,19.850000,18.719999,19.180000,18.207384,853400
2024-02-29,19.209999,20.049999,19.030001,20.010000,18.995295,827100
2024-03-01,19.950001,20.250000,19.660000,19.969999,18.957321,996000
2024-03-04,20.000000,20.180000,19.650000,19.670000,18.672535,978100
2024-03-05,19.980000,19.980000,19.250000,19.320000,18.340282,942800
2024-03-06,19.620001,19.850000,19.320000,19.670000,18.672535,849300
2024-03-07,19.750000,20.250000,19.610001,19.719999,18.719999,1402900
2024-03-08,18.549999,19.080000,17.719999,18.090000,18.090000,2306600
